time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2018-07-27 23:33:36,-119.6292,39.6492, 288.7, 9966,-38.2,-56.1,-51.9, 14, 20, 0.07,253,22.5
2018-07-27 23:33:37,-119.6290,39.6493, 288.5, 9970,-38.3,-56.1,-51.8, 14, 20, 0.07,253,22.6
2018-07-27 23:33:38,-119.6287,39.6494, 288.3, 9975,-38.3,-56.1,-51.8, 14, 20, 0.07,253,22.6
2018-07-27 23:33:39,-119.6285,39.6494, 288.1, 9980,-38.3,-56.1,-51.8, 14, 20, 0.07,253,22.6
2018-07-27 23:33:40,-119.6282,39.6495, 287.9, 9985,-38.4,-56.1,-51.8, 14, 20, 0.07,253,22.6
2018-07-27 23:33:41,-119.6279,39.6495, 287.7, 9990,-38.4,-56.1,-51.9, 14, 20, 0.07,253,22.5
2018-07-27 23:33:42,-119.6277,39.6496, 287.4, 9995,-38.5,-56.2,-51.9, 14, 20, 0.07,253,22.5
2018-07-27 23:33:43,-119.6274,39.6496, 287.2,10000,-38.6,-56.2,-51.9, 14, 21, 0.07,253,22.5
2018-07-27 23:33:44,-119.6272,39.6497, 287.0,10005,-38.6,-56.2,-52.0, 14, 21, 0.07,253,22.5
2018-07-27 23:33:45,-119.6269,39.6497, 286.8,10011,-38.7,-56.2,-52.0, 14, 21, 0.07,253,22.5
2018-07-27 23:33:46,-119.6267,39.6498, 286.6,10016,-38.7,-56.3,-52.0, 14, 21, 0.07,253,22.5
2018-07-27 23:33:47,-119.6264,39.6499, 286.4,10021,-38.8,-56.3,-52.0, 14, 21, 0.07,253,22.5
2018-07-27 23:33:48,-119.6262,39.6499, 286.1,10026,-38.8,-56.3,-52.1, 14, 21, 0.07,253,22.5
2018-07-27 23:33:49,-119.6259,39.6500, 285.9,10031,-38.9,-56.3,-52.1, 14, 21, 0.07,253,22.4
2018-07-27 23:33:50,-119.6257,39.6500, 285.7,10036,-38.9,-56.3,-52.1, 14, 21, 0.07,253,22.4
2018-07-27 23:33:51,-119.6254,39.6501, 285.5,10041,-38.9,-56.3,-52.1, 14, 21, 0.07,253,22.4
2018-07-27 23:33:52,-119.6251,39.6502, 285.3,10046,-39.0,-56.4,-52.1, 14, 21, 0.07,253,22.4
2018-07-27 23:33:53,-119.6249,39.6502, 285.1,10051,-39.0,-56.4,-52.1, 14, 21, 0.07,253,22.4
2018-07-27 23:33:54,-119.6246,39.6502, 284.9,10056,-39.0,-56.4,-52.1, 14, 21, 0.07,253,22.3
2018-07-27 23:33:55,-119.6244,39.6503, 284.7,10061,-39.0,-56.4,-52.2, 14, 21, 0.07,253,22.3
2018-07-27 23:33:56,-119.6242,39.6504, 284.5,10066,-39.1,-56.5,-52.2, 14, 21, 0.07,253,22.3
2018-07-27 23:33:57,-119.6240,39.6504, 284.3,10070,-39.1,-56.5,-52.2, 14, 21, 0.07,253,22.3
2018-07-27 23:33:58,-119.6237,39.6505, 284.1,10075,-39.1,-56.5,-52.3, 14, 21, 0.06,253,22.3
2018-07-27 23:33:59,-119.6234,39.6506, 283.9,10080,-39.2,-56.6,-52.3, 14, 21, 0.06,253,22.2
2018-07-27 23:34:00,-119.6232,39.6506, 283.7,10085,-39.2,-56.7,-52.4, 14, 21, 0.06,252,22.2
2018-07-27 23:34:01,-119.6229,39.6506, 283.5,10089,-39.3,-56.7,-52.5, 14, 21, 0.06,252,22.2
2018-07-27 23:34:02,-119.6227,39.6507, 283.3,10094,-39.3,-56.8,-52.5, 14, 21, 0.06,252,22.2
2018-07-27 23:34:03,-119.6224,39.6508, 283.1,10099,-39.4,-56.8,-52.5, 14, 21, 0.06,252,22.1
2018-07-27 23:34:04,-119.6222,39.6508, 282.9,10104,-39.5,-56.9,-52.6, 14, 21, 0.06,252,22.2
2018-07-27 23:34:05,-119.6219,39.6509, 282.7,10109,-39.5,-56.9,-52.6, 14, 21, 0.06,252,22.2
2018-07-27 23:34:06,-119.6217,39.6510, 282.5,10114,-39.6,-56.9,-52.6, 14, 21, 0.06,252,22.1
2018-07-27 23:34:07,-119.6215,39.6510, 282.3,10118,-39.6,-56.9,-52.7, 14, 21, 0.06,252,22.1
2018-07-27 23:34:08,-119.6213,39.6511, 282.1,10123,-39.7,-56.9,-52.7, 14, 21, 0.06,252,22.1
2018-07-27 23:34:09,-119.6210,39.6512, 281.9,10128,-39.8,-56.9,-52.7, 15, 21, 0.06,252,22.1
2018-07-27 23:34:10,-119.6208,39.6513, 281.7,10133,-39.8,-56.9,-52.6, 15, 22, 0.06,252,22.1
2018-07-27 23:34:11,-119.6205,39.6513, 281.5,10137,-39.8,-56.9,-52.6, 15, 22, 0.06,252,22.1
2018-07-27 23:34:12,-119.6203,39.6514, 281.3,10142,-39.8,-56.9,-52.6, 15, 22, 0.06,252,22.1
2018-07-27 23:34:13,-119.6200,39.6514, 281.2,10146,-39.9,-56.9,-52.6, 15, 22, 0.06,252,22.0
2018-07-27 23:34:14,-119.6198,39.6515, 281.0,10151,-39.9,-56.9,-52.6, 15, 22, 0.06,252,22.0
2018-07-27 23:34:15,-119.6195,39.6516, 280.8,10156,-40.0,-56.9,-52.6, 15, 22, 0.06,251,22.0
2018-07-27 23:34:16,-119.6193,39.6516, 280.6,10161,-40.0,-56.9,-52.6, 15, 22, 0.06,251,22.0
2018-07-27 23:34:17,-119.6190,39.6517, 280.4,10165,-40.1,-56.9,-52.6, 15, 22, 0.06,251,22.0
2018-07-27 23:34:18,-119.6188,39.6517, 280.2,10170,-40.1,-56.9,-52.7, 15, 22, 0.06,251,22.0
2018-07-27 23:34:19,-119.6185,39.6518, 280.0,10175,-40.1,-57.0,-52.7, 15, 22, 0.06,251,22.0
2018-07-27 23:34:20,-119.6183,39.6519, 279.8,10180,-40.2,-57.0,-52.7, 15, 22, 0.06,251,22.0
2018-07-27 23:34:21,-119.6181,39.6519, 279.6,10185,-40.2,-57.1,-52.8, 15, 22, 0.06,251,22.1
2018-07-27 23:34:22,-119.6178,39.6520, 279.4,10190,-40.2,-57.1,-52.8, 15, 22, 0.06,251,22.0
2018-07-27 23:34:23,-119.6176,39.6521, 279.2,10195,-40.3,-57.2,-52.9, 15, 22, 0.06,251,22.0
2018-07-27 23:34:24,-119.6173,39.6521, 279.0,10200,-40.3,-57.2,-52.9, 15, 22, 0.06,251,22.0
2018-07-27 23:34:25,-119.6171,39.6522, 278.8,10204,-40.3,-57.2,-52.9, 15, 22, 0.06,251,22.0
2018-07-27 23:34:26,-119.6168,39.6523, 278.6,10209,-40.4,-57.3,-53.0, 15, 22, 0.06,251,22.0
2018-07-27 23:34:27,-119.6166,39.6523, 278.4,10214,-40.5,-57.3,-53.0, 15, 22, 0.06,251,22.0
2018-07-27 23:34:28,-119.6163,39.6524, 278.2,10219,-40.5,-57.3,-53.0, 15, 22, 0.06,251,22.0
2018-07-27 23:34:29,-119.6161,39.6524, 278.0,10224,-40.6,-57.4,-53.1, 15, 22, 0.06,251,22.0
2018-07-27 23:34:30,-119.6159,39.6525, 277.8,10228,-40.6,-57.4,-53.1, 15, 22, 0.06,251,22.0
2018-07-27 23:34:31,-119.6157,39.6525, 277.6,10233,-40.7,-57.4,-53.1, 15, 23, 0.06,251,22.0
2018-07-27 23:34:32,-119.6155,39.6526, 277.4,10237,-40.7,-57.4,-53.1, 15, 23, 0.06,251,22.0
2018-07-27 23:34:33,-119.6152,39.6527, 277.3,10242,-40.8,-57.4,-53.1, 15, 23, 0.06,251,22.0
2018-07-27 23:34:34,-119.6150,39.6528, 277.1,10246,-40.8,-57.4,-53.1, 15, 23, 0.06,251,22.0
2018-07-27 23:34:35,-119.6147,39.6528, 276.9,10251,-40.9,-57.4,-53.1, 15, 23, 0.06,251,22.0
2018-07-27 23:34:36,-119.6144,39.6529, 276.7,10255,-40.9,-57.4,-53.1, 15, 23, 0.06,250,22.1
2018-07-27 23:34:37,-119.6142,39.6530, 276.5,10260,-40.9,-57.4,-53.1, 15, 23, 0.06,250,22.1
2018-07-27 23:34:38,-119.6139,39.6530, 276.3,10264,-41.0,-57.5,-53.2, 15, 23, 0.06,250,22.1
2018-07-27 23:34:39,-119.6137,39.6531, 276.2,10268,-41.0,-57.5,-53.2, 15, 23, 0.06,250,22.1
2018-07-27 23:34:40,-119.6135,39.6532, 276.0,10273,-41.0,-57.5,-53.2, 15, 23, 0.06,250,22.1
2018-07-27 23:34:41,-119.6132,39.6532, 275.8,10277,-41.1,-57.5,-53.2, 16, 23, 0.06,250,22.1
2018-07-27 23:34:42,-119.6130,39.6533, 275.6,10281,-41.1,-57.5,-53.2, 16, 23, 0.06,250,22.1
2018-07-27 23:34:43,-119.6128,39.6534, 275.5,10286,-41.2,-57.5,-53.2, 16, 23, 0.06,250,22.1
2018-07-27 23:34:44,-119.6126,39.6534, 275.3,10290,-41.2,-57.5,-53.2, 16, 23, 0.06,250,22.1
2018-07-27 23:34:45,-119.6123,39.6535, 275.1,10295,-41.3,-57.5,-53.2, 16, 24, 0.06,250,22.1
2018-07-27 23:34:46,-119.6121,39.6536, 274.9,10299,-41.3,-57.5,-53.2, 16, 24, 0.06,250,22.1
2018-07-27 23:34:47,-119.6118,39.6536, 274.7,10304,-41.3,-57.5,-53.2, 16, 24, 0.06,250,22.2
2018-07-27 23:34:48,-119.6115,39.6537, 274.6,10308,-41.4,-57.5,-53.2, 16, 24, 0.06,250,22.2
2018-07-27 23:34:49,-119.6113,39.6538, 274.4,10313,-41.4,-57.4,-53.1, 16, 24, 0.06,250,22.2
2018-07-27 23:34:50,-119.6110,39.6538, 274.2,10317,-41.5,-57.4,-53.1, 16, 25, 0.06,250,22.2
2018-07-27 23:34:51,-119.6108,39.6539, 274.0,10322,-41.6,-57.4,-53.1, 16, 25, 0.06,250,22.2
2018-07-27 23:34:52,-119.6106,39.6540, 273.8,10326,-41.6,-57.4,-53.1, 17, 25, 0.06,250,22.3
2018-07-27 23:34:53,-119.6104,39.6541, 273.6,10331,-41.7,-57.4,-53.1, 17, 25, 0.06,250,22.3
2018-07-27 23:34:54,-119.6102,39.6541, 273.4,10336,-41.7,-57.4,-53.1, 17, 25, 0.06,250,22.3
2018-07-27 23:34:55,-119.6099,39.6542, 273.2,10340,-41.8,-57.4,-53.1, 17, 25, 0.06,250,22.3
2018-07-27 23:34:56,-119.6097,39.6542, 273.1,10345,-41.8,-57.4,-53.1, 17, 25, 0.06,250,22.4
2018-07-27 23:34:57,-119.6094,39.6543, 272.9,10350,-41.9,-57.4,-53.1, 17, 26, 0.06,250,22.4
2018-07-27 23:34:58,-119.6092,39.6544, 272.7,10354,-41.9,-57.4,-53.1, 17, 26, 0.06,249,22.4
2018-07-27 23:34:59,-119.6089,39.6545, 272.5,10359,-42.0,-57.4,-53.1, 17, 26, 0.06,249,22.5
2018-07-27 23:35:00,-119.6086,39.6546, 272.3,10363,-42.0,-57.4,-53.1, 17, 26, 0.06,249,22.5
2018-07-27 23:35:01,-119.6084,39.6547, 272.1,10368,-42.1,-57.4,-53.1, 18, 26, 0.06,249,22.5
2018-07-27 23:35:02,-119.6082,39.6547, 272.0,10372,-42.1,-57.3,-53.0, 18, 27, 0.06,250,22.6
2018-07-27 23:35:03,-119.6079,39.6548, 271.8,10377,-42.1,-57.3,-53.0, 18, 27, 0.06,250,22.6
2018-07-27 23:35:04,-119.6077,39.6549, 271.6,10382,-42.2,-57.2,-52.9, 18, 27, 0.06,250,22.6
2018-07-27 23:35:05,-119.6075,39.6549, 271.4,10386,-42.2,-57.2,-52.9, 18, 27, 0.06,250,22.7
2018-07-27 23:35:06,-119.6072,39.6550, 271.2,10391,-42.3,-57.2,-52.9, 18, 28, 0.06,250,22.7
2018-07-27 23:35:07,-119.6070,39.6551, 271.0,10395,-42.3,-57.1,-52.8, 19, 28, 0.06,250,22.8
2018-07-27 23:35:08,-119.6067,39.6551, 270.9,10400,-42.4,-57.1,-52.8, 19, 28, 0.06,250,22.8
2018-07-27 23:35:09,-119.6064,39.6552, 270.7,10404,-42.4,-57.1,-52.8, 19, 28, 0.06,250,22.9
2018-07-27 23:35:10,-119.6062,39.6553, 270.5,10409,-42.4,-57.0,-52.8, 19, 29, 0.06,250,22.9
2018-07-27 23:35:11,-119.6059,39.6554, 270.3,10413,-42.5,-57.0,-52.7, 19, 29, 0.06,250,23.0
2018-07-27 23:35:12,-119.6057,39.6555, 270.2,10417,-42.5,-57.0,-52.7, 19, 29, 0.06,250,23.0
2018-07-27 23:35:13,-119.6055,39.6555, 270.0,10422,-42.5,-57.0,-52.7, 19, 29, 0.06,250,23.1
2018-07-27 23:35:14,-119.6053,39.6556, 269.8,10426,-42.5,-57.0,-52.7, 19, 29, 0.06,250,23.2
2018-07-27 23:35:15,-119.6050,39.6556, 269.6,10430,-42.5,-57.0,-52.7, 19, 29, 0.07,250,23.2
2018-07-27 23:35:16,-119.6047,39.6557, 269.5,10434,-42.6,-57.0,-52.7, 19, 29, 0.06,250,23.3
2018-07-27 23:35:17,-119.6045,39.6558, 269.3,10439,-42.6,-57.0,-52.7, 19, 29, 0.06,250,23.4
2018-07-27 23:35:18,-119.6042,39.6558, 269.1,10443,-42.6,-57.1,-52.8, 19, 29, 0.06,250,23.4
2018-07-27 23:35:19,-119.6039,39.6559, 269.0,10447,-42.6,-57.1,-52.8, 19, 29, 0.06,250,23.5
2018-07-27 23:35:20,-119.6036,39.6559, 268.8,10451,-42.6,-57.2,-52.9, 19, 29, 0.06,250,23.6
2018-07-27 23:35:21,-119.6034,39.6560, 268.6,10455,-42.7,-57.2,-52.9, 19, 29, 0.06,250,23.7
2018-07-27 23:35:22,-119.6031,39.6561, 268.5,10460,-42.7,-57.3,-53.0, 19, 29, 0.06,250,23.7
2018-07-27 23:35:23,-119.6028,39.6562, 268.3,10464,-42.7,-57.3,-53.0, 19, 29, 0.06,250,23.9
2018-07-27 23:35:24,-119.6026,39.6563, 268.1,10468,-42.7,-57.4,-53.1, 19, 28, 0.06,250,23.9
2018-07-27 23:35:25,-119.6024,39.6564, 268.0,10472,-42.7,-57.4,-53.1, 19, 28, 0.06,250,23.9
2018-07-27 23:35:26,-119.6022,39.6564, 267.8,10476,-42.7,-57.4,-53.1, 19, 28, 0.06,250,24.0
2018-07-27 23:35:27,-119.6019,39.6565, 267.6,10480,-42.7,-57.5,-53.2, 19, 28, 0.06,250,24.1
2018-07-27 23:35:28,-119.6016,39.6566, 267.5,10485,-42.8,-57.5,-53.2, 19, 28, 0.06,250,24.2
2018-07-27 23:35:29,-119.6014,39.6566, 267.3,10489,-42.8,-57.6,-53.3, 19, 28, 0.06,250,24.2
2018-07-27 23:35:30,-119.6011,39.6567, 267.1,10493,-42.9,-57.6,-53.3, 18, 28, 0.06,250,24.3
2018-07-27 23:35:31,-119.6008,39.6568, 267.0,10497,-42.9,-57.6,-53.3, 19, 28, 0.06,250,24.4
2018-07-27 23:35:32,-119.6005,39.6568, 266.8,10502,-43.0,-57.7,-53.4, 19, 28, 0.06,250,24.5
2018-07-27 23:35:33,-119.6002,39.6569, 266.6,10506,-43.0,-57.7,-53.4, 19, 28, 0.06,251,24.6
2018-07-27 23:35:34,-119.6000,39.6570, 266.5,10510,-43.1,-57.7,-53.4, 19, 28, 0.06,251,24.6
2018-07-27 23:35:35,-119.5997,39.6571, 266.3,10514,-43.1,-57.7,-53.4, 19, 28, 0.06,251,24.7
2018-07-27 23:35:36,-119.5995,39.6572, 266.1,10519,-43.1,-57.7,-53.4, 19, 29, 0.06,251,24.8
2018-07-27 23:35:37,-119.5992,39.6573, 266.0,10523,-43.1,-57.7,-53.4, 19, 29, 0.06,251,24.9
2018-07-27 23:35:38,-119.5990,39.6574, 265.8,10528,-43.2,-57.7,-53.4, 19, 29, 0.06,251,24.9
2018-07-27 23:35:39,-119.5987,39.6574, 265.6,10532,-43.2,-57.7,-53.4, 19, 29, 0.06,251,25.0
2018-07-27 23:35:40,-119.5984,39.6575, 265.4,10536,-43.2,-57.7,-53.4, 19, 29, 0.06,251,25.1
2018-07-27 23:35:41,-119.5981,39.6575, 265.3,10541,-43.2,-57.8,-53.4, 19, 29, 0.06,251,25.2
2018-07-27 23:35:42,-119.5978,39.6576, 265.1,10545,-43.2,-57.8,-53.5, 19, 29, 0.06,251,25.3
2018-07-27 23:35:43,-119.5975,39.6577, 264.9,10550,-43.3,-57.8,-53.5, 19, 29, 0.06,251,25.4
2018-07-27 23:35:44,-119.5972,39.6578, 264.7,10554,-43.3,-57.8,-53.5, 19, 29, 0.06,251,25.5
2018-07-27 23:35:45,-119.5969,39.6579, 264.5,10559,-43.3,-57.8,-53.5, 19, 29, 0.06,251,25.6
2018-07-27 23:35:46,-119.5967,39.6580, 264.4,10563,-43.3,-57.9,-53.6, 19, 29, 0.06,252,25.6
2018-07-27 23:35:47,-119.5964,39.6581, 264.2,10568,-43.4,-58.0,-53.6, 19, 29, 0.06,252,25.7
2018-07-27 23:35:48,-119.5961,39.6581, 264.0,10573,-43.4,-58.0,-53.7, 19, 28, 0.06,252,25.8
2018-07-27 23:35:49,-119.5958,39.6582, 263.8,10577,-43.4,-58.1,-53.8, 19, 28, 0.06,252,25.9
2018-07-27 23:35:50,-119.5955,39.6582, 263.6,10582,-43.5,-58.2,-53.8, 18, 28, 0.06,252,26.0
2018-07-27 23:35:51,-119.5952,39.6583, 263.4,10587,-43.5,-58.2,-53.9, 18, 28, 0.06,252,26.1
2018-07-27 23:35:52,-119.5949,39.6584, 263.3,10592,-43.5,-58.3,-54.0, 18, 28, 0.06,252,26.2
2018-07-27 23:35:53,-119.5946,39.6584, 263.1,10597,-43.6,-58.4,-54.1, 18, 27, 0.06,252,26.2
2018-07-27 23:35:54,-119.5944,39.6585, 262.9,10602,-43.6,-58.5,-54.2, 18, 27, 0.05,253,26.3
2018-07-27 23:35:55,-119.5941,39.6586, 262.7,10607,-43.6,-58.6,-54.3, 18, 27, 0.05,253,26.4
2018-07-27 23:35:56,-119.5938,39.6587, 262.4,10612,-43.7,-58.7,-54.4, 18, 27, 0.05,253,26.5
2018-07-27 23:35:57,-119.5936,39.6588, 262.2,10618,-43.7,-58.8,-54.5, 17, 27, 0.05,253,26.6
2018-07-27 23:35:58,-119.5933,39.6588, 262.0,10624,-43.7,-58.9,-54.6, 17, 26, 0.05,253,26.7
2018-07-27 23:35:59,-119.5930,39.6589, 261.8,10629,-43.7,-59.0,-54.7, 17, 26, 0.05,253,26.9
2018-07-27 23:36:00,-119.5927,39.6589, 261.6,10635,-43.8,-59.1,-54.8, 17, 26, 0.05,253,27.0
2018-07-27 23:36:01,-119.5923,39.6590, 261.3,10641,-43.8,-59.2,-54.9, 17, 26, 0.05,253,27.0
2018-07-27 23:36:02,-119.5920,39.6590, 261.1,10647,-43.9,-59.3,-54.9, 17, 26, 0.05,253,27.1
2018-07-27 23:36:03,-119.5917,39.6591, 260.8,10653,-43.9,-59.4,-55.0, 17, 26, 0.05,253,27.2
2018-07-27 23:36:04,-119.5914,39.6591, 260.6,10660,-44.0,-59.4,-55.1, 17, 25, 0.05,253,27.3
2018-07-27 23:36:05,-119.5912,39.6592, 260.4,10666,-44.0,-59.5,-55.1, 17, 25, 0.05,254,27.5
2018-07-27 23:36:06,-119.5909,39.6593, 260.1,10672,-44.1,-59.5,-55.2, 17, 25, 0.05,254,27.6
2018-07-27 23:36:07,-119.5906,39.6594, 259.9,10679,-44.1,-59.6,-55.2, 17, 26, 0.05,254,27.7
2018-07-27 23:36:08,-119.5903,39.6595, 259.6,10685,-44.2,-59.6,-55.2, 17, 26, 0.05,254,27.9
2018-07-27 23:36:09,-119.5900,39.6597, 259.4,10691,-44.2,-59.6,-55.2, 17, 26, 0.05,254,28.0
2018-07-27 23:36:10,-119.5896,39.6598, 259.2,10696,-44.3,-59.6,-55.2, 17, 26, 0.05,254,28.1
2018-07-27 23:36:11,-119.5893,39.6598, 259.0,10702,-44.3,-59.6,-55.2, 17, 26, 0.05,254,28.3
2018-07-27 23:36:12,-119.5889,39.6598, 258.8,10708,-44.3,-59.6,-55.2, 17, 26, 0.05,254,28.4
2018-07-27 23:36:13,-119.5886,39.6599, 258.5,10713,-44.3,-59.5,-55.2, 17, 26, 0.05,254,28.5
2018-07-27 23:36:14,-119.5882,39.6599, 258.3,10718,-44.3,-59.5,-55.1, 17, 26, 0.05,254,28.6
2018-07-27 23:36:15,-119.5879,39.6599, 258.2,10723,-44.3,-59.5,-55.1, 17, 26, 0.05,254,28.7
2018-07-27 23:36:16,-119.5876,39.6600, 258.0,10728,-44.3,-59.5,-55.1, 17, 27, 0.05,255,28.8
2018-07-27 23:36:17,-119.5873,39.6600, 257.8,10732,-44.3,-59.5,-55.1, 17, 27, 0.05,255,28.9
2018-07-27 23:36:18,-119.5869,39.6601, 257.6,10737,-44.4,-59.5,-55.1, 17, 27, 0.05,255,29.0
2018-07-27 23:36:19,-119.5866,39.6602, 257.4,10742,-44.4,-59.5,-55.1, 17, 27, 0.05,254,29.2
2018-07-27 23:36:20,-119.5863,39.6603, 257.2,10747,-44.4,-59.5,-55.2, 17, 27, 0.05,255,29.3
2018-07-27 23:36:21,-119.5859,39.6604, 257.1,10751,-44.5,-59.6,-55.2, 17, 27, 0.05,255,29.4
2018-07-27 23:36:22,-119.5856,39.6605, 256.9,10756,-44.5,-59.6,-55.3, 17, 27, 0.05,255,29.5
2018-07-27 23:36:23,-119.5853,39.6605, 256.7,10760,-44.6,-59.7,-55.3, 17, 26, 0.05,255,29.5
2018-07-27 23:36:24,-119.5850,39.6606, 256.6,10765,-44.6,-59.7,-55.4, 17, 27, 0.05,255,29.6
2018-07-27 23:36:25,-119.5847,39.6606, 256.4,10769,-44.7,-59.8,-55.4, 17, 27, 0.05,255,29.7
2018-07-27 23:36:26,-119.5844,39.6607, 256.2,10774,-44.7,-59.8,-55.4, 17, 27, 0.05,255,29.9
2018-07-27 23:36:27,-119.5840,39.6607, 256.0,10778,-44.8,-59.8,-55.4, 17, 27, 0.05,255,30.0
2018-07-27 23:36:28,-119.5837,39.6608, 255.9,10783,-44.8,-59.8,-55.4, 17, 27, 0.05,255,30.1
2018-07-27 23:36:29,-119.5833,39.6609, 255.7,10787,-44.8,-59.8,-55.4, 18, 27, 0.05,255,30.2
2018-07-27 23:36:30,-119.5830,39.6610, 255.5,10792,-44.9,-59.7,-55.4, 18, 27, 0.05,254,30.3
2018-07-27 23:36:31,-119.5826,39.6611, 255.4,10796,-44.9,-59.7,-55.3, 18, 28, 0.05,255,30.4
2018-07-27 23:36:32,-119.5823,39.6612, 255.2,10800,-44.9,-59.7,-55.3, 18, 28, 0.05,255,30.5
2018-07-27 23:36:33,-119.5819,39.6613, 255.0,10805,-45.0,-59.6,-55.3, 18, 28, 0.05,255,30.6
2018-07-27 23:36:34,-119.5816,39.6613, 254.8,10810,-45.0,-59.6,-55.3, 18, 28, 0.05,255,30.7
2018-07-27 23:36:35,-119.5813,39.6614, 254.7,10814,-45.0,-59.6,-55.3, 18, 28, 0.05,255,30.8
2018-07-27 23:36:36,-119.5809,39.6614, 254.5,10819,-45.0,-59.6,-55.3, 18, 28, 0.05,255,30.9
2018-07-27 23:36:37,-119.5806,39.6615, 254.3,10823,-45.0,-59.6,-55.3, 18, 28, 0.05,255,31.0
2018-07-27 23:36:38,-119.5802,39.6615, 254.1,10828,-45.0,-59.6,-55.3, 18, 28, 0.05,255,31.1
2018-07-27 23:36:39,-119.5799,39.6616, 254.0,10832,-45.0,-59.6,-55.3, 18, 28, 0.05,255,31.1
2018-07-27 23:36:40,-119.5795,39.6617, 253.8,10837,-45.1,-59.6,-55.3, 18, 28, 0.05,254,31.3
2018-07-27 23:36:41,-119.5792,39.6618, 253.6,10841,-45.1,-59.6,-55.2, 18, 28, 0.05,254,31.3
2018-07-27 23:36:42,-119.5788,39.6619, 253.4,10846,-45.1,-59.6,-55.2, 18, 29, 0.05,254,31.5
2018-07-27 23:36:43,-119.5785,39.6620, 253.3,10851,-45.2,-59.5,-55.2, 19, 29, 0.05,254,31.6
2018-07-27 23:36:44,-119.5781,39.6620, 253.1,10855,-45.2,-59.5,-55.1, 19, 29, 0.05,254,31.7
2018-07-27 23:36:45,-119.5777,39.6621, 252.9,10860,-45.2,-59.4,-55.0, 19, 30, 0.05,254,31.8
2018-07-27 23:36:46,-119.5773,39.6622, 252.8,10864,-45.3,-59.3,-54.9, 19, 30, 0.05,254,31.9
2018-07-27 23:36:47,-119.5770,39.6622, 252.6,10869,-45.3,-59.2,-54.8, 20, 31, 0.05,254,31.9
2018-07-27 23:36:48,-119.5766,39.6623, 252.4,10873,-45.4,-59.1,-54.8, 20, 31, 0.05,254,32.0
2018-07-27 23:36:49,-119.5763,39.6624, 252.3,10877,-45.4,-59.0,-54.7, 20, 32, 0.05,254,32.1
2018-07-27 23:36:50,-119.5759,39.6625, 252.1,10882,-45.5,-58.9,-54.6, 21, 32, 0.05,254,32.2
2018-07-27 23:36:51,-119.5756,39.6625, 251.9,10886,-45.5,-58.8,-54.5, 21, 33, 0.06,254,32.3
2018-07-27 23:36:52,-119.5752,39.6626, 251.8,10891,-45.5,-58.7,-54.4, 21, 33, 0.06,254,32.4
2018-07-27 23:36:53,-119.5749,39.6627, 251.6,10895,-45.5,-58.7,-54.3, 22, 34, 0.06,254,32.5
2018-07-27 23:36:54,-119.5745,39.6628, 251.4,10899,-45.5,-58.6,-54.2, 22, 34, 0.06,254,32.6
2018-07-27 23:36:55,-119.5742,39.6630, 251.3,10903,-45.5,-58.5,-54.2, 22, 34, 0.06,254,32.7
2018-07-27 23:36:56,-119.5738,39.6630, 251.1,10908,-45.6,-58.5,-54.1, 22, 35, 0.06,254,32.9
2018-07-27 23:36:57,-119.5734,39.6631, 251.0,10912,-45.6,-58.4,-54.1, 22, 35, 0.06,254,33.0
2018-07-27 23:36:58,-119.5730,39.6632, 250.8,10916,-45.6,-58.4,-54.0, 23, 35, 0.06,254,33.0
2018-07-27 23:36:59,-119.5727,39.6633, 250.6,10920,-45.6,-58.3,-54.0, 23, 35, 0.06,254,33.0
2018-07-27 23:37:00,-119.5723,39.6634, 250.5,10924,-45.6,-58.3,-54.0, 23, 35, 0.06,254,33.1
2018-07-27 23:37:01,-119.5719,39.6634, 250.3,10928,-45.6,-58.3,-54.0, 23, 36, 0.06,254,33.2
2018-07-27 23:37:02,-119.5715,39.6635, 250.2,10932,-45.6,-58.3,-54.0, 23, 36, 0.06,254,33.3
2018-07-27 23:37:03,-119.5712,39.6636, 250.0,10936,-45.6,-58.4,-54.0, 23, 35, 0.06,254,33.4
2018-07-27 23:37:04,-119.5708,39.6637, 250.0,10937,-45.6,-58.4,-54.0, 23, 35, 0.06,254,33.6
2018-07-27 23:37:05,-119.5704,39.6638, 249.7,10944,-45.7,-58.5,-54.1, 23, 35, 0.06,254,33.7
2018-07-27 23:37:06,-119.5700,39.6639, 249.6,10948,-45.7,-58.5,-54.2, 22, 35, 0.06,254,33.7
2018-07-27 23:37:07,-119.5696,39.6639, 249.4,10952,-45.7,-58.6,-54.2, 22, 35, 0.06,254,33.8
2018-07-27 23:37:08,-119.5692,39.6640, 249.3,10956,-45.7,-58.6,-54.3, 22, 35, 0.06,254,33.8
2018-07-27 23:37:09,-119.5688,39.6641, 249.1,10960,-45.8,-58.7,-54.4, 22, 35, 0.06,254,33.9
2018-07-27 23:37:10,-119.5685,39.6641, 249.0,10965,-45.8,-58.8,-54.4, 22, 35, 0.06,254,33.9
2018-07-27 23:37:11,-119.5681,39.6642, 248.8,10969,-45.9,-58.8,-54.5, 22, 34, 0.06,254,34.0
2018-07-27 23:37:12,-119.5678,39.6643, 248.7,10973,-45.9,-58.9,-54.5, 22, 34, 0.06,254,34.1
